2115 188.48 368.49 207.86 0.0190440286 22.987932 298.60205
2116 188.48 368.54 207.86 0.019044218600000003 22.988102 298.61853
2117 188.49 368.57 207.87 0.0190444067 22.98826 298.63501
2118 188.49 368.56 207.87 0.0190445874 22.988419 298.65149
2119 188.49 368.52 207.87 0.0190447755 22.988586 298.66794
2120 188.5 368.45 207.88 0.0190449655 22.98875 298.68439
2121 188.5 368.35 207.88 0.0190451499 22.988913 298.70087
2122 188.51 368.22 207.89 0.0190453343 22.989073 298.71735
2123 188.51 368.09 207.89 0.0190455224 22.989239 298.7338299999999
2124 188.51 367.95 207.9 0.0190457068 22.989405 298.75024
2125 188.52 367.83 207.9 0.0190458894 22.989567 298.76672
2126 188.52 367.72 207.91 0.0190460794 22.989729 298.7832
2127 188.53 367.63 207.91 0.0190462638 22.989889 298.79968
2128 188.53 367.56 207.91 0.0190464538 22.990057 298.81613
2129 188.53 367.53 207.92 0.0190466363 22.990223 298.83258
2130 188.54 367.51 207.92 0.0190468188 22.990387 298.849
2131 188.54 367.52 207.93 0.0190470051 22.990547 298.86548
2132 188.55 367.55 207.93 0.0190471932 22.990705 298.88199
2133 188.55 367.59 207.94 0.0190473795 22.990875 298.8984700000001
2134 188.55 367.65 207.94 0.0190475602 22.991039 298.91492
2135 188.56 367.7 207.94 0.0190477502 22.991199 298.93137
2136 188.56 367.75 207.95 0.0190479327 22.991365 298.94781
2137 188.57 367.79 207.95 0.019048119 22.991524 298.96429
2138 188.57 367.81 207.96 0.0190483052 22.991693 298.98077
2139 188.57 367.79 207.96 0.0190484934 22.991854 298.99725
2140 188.58 367.73 207.97 0.0190486778 22.992018 299.01367
2141 188.58 367.62 207.97 0.019048864 22.992182 299.03012
2142 188.59 367.45 207.97 0.0190490484 22.992344 299.04663
2143 188.59 367.21 207.98 0.0190492328 22.99251 299.06308
2144 188.59 366.91 207.98 0.0190494172 22.992674 299.07953
2145 188.6 366.57 207.99 0.0190495998 22.992838 299.09598
2146 188.6 366.2 207.99 0.0190497898 22.992998 299.11249
2147 188.61 365.82 207.99 0.0190499704 22.99316 299.12891
2148 188.61 365.45 208.0 0.0190501604 22.993326 299.14539
2149 188.61 365.11 208.0 0.0190503467 22.99349 299.1619
2150 188.62 364.82 208.01 0.0190505255 22.993652 299.17831
2151 188.62 364.59 208.01 0.0190507155 22.993818 299.19479
2152 188.63 364.41 208.02 0.0190508999 22.993979 299.21124
2153 188.63 364.28 208.02 0.0190510843 22.994141 299.2277200000001
2154 188.63 364.19 208.02 0.0190512706 22.994307 299.2442
2155 188.64 364.15 208.03 0.0190514568 22.994467 299.26062
2156 188.64 364.14 208.03 0.0190516412 22.994638 299.2771
2157 188.65 364.17 208.04 0.0190518256 22.994795 299.29358
2158 188.65 364.22 208.04 0.01905201 22.994963 299.31006
2159 188.65 364.29 208.04 0.0190521963 22.995127 299.32654
2160 188.66 364.39 208.05 0.019052377 22.995287 299.34296
2161 188.66 364.51 208.05 0.0190525651 22.995453 299.35944
2162 188.66 364.64 208.06 0.0190527495 22.995615 299.37589
2163 188.67 364.77 208.06 0.0190529339 22.995779 299.39236
2164 188.67 364.88 208.06 0.0190531202 22.995941 299.40881
2165 188.68 364.98 208.07 0.0190533046 22.996107 299.42529
2166 188.68 365.06 208.07 0.019053489 22.996271 299.44171
2167 188.68 365.12 208.08 0.0190536715 22.996429 299.45819
2168 188.69 365.18 208.08 0.0190538596 22.996593 299.4747
2169 188.69 365.23 208.08 0.0190540422 22.996765 299.49115
2170 188.7 365.28 208.09 0.0190542266 22.996925 299.5076
2171 188.7 365.33 208.09 0.0190544091 22.997091 299.52408
2172 188.7 365.37 208.1 0.0190545972 22.997253 299.54053
2173 188.71 365.41 208.1 0.0190547798 22.997414000000006 299.5569799999999
2174 188.71 365.43 208.1 0.019054966 22.99758 299.57346
2175 188.72 365.45 208.11 0.0190551486 22.997744 299.58997
2176 188.72 365.46 208.11 0.0190553349 22.99791 299.60638
2177 188.72 365.47 208.11 0.0190555174 22.998066 299.62286
2178 188.73 365.47 208.12 0.0190557055 22.998236 299.63928
2179 188.73 365.46 208.12 0.0190558918 22.9984 299.65579
2180 188.73 365.44 208.13 0.0190560706 22.998562 299.67227
2181 188.74 365.4 208.13 0.0190562569 22.998724 299.68869
2182 188.74 365.36 208.13 0.0190564375 22.998886 299.7052
2183 188.75 365.3 208.14 0.0190566275 22.999056 299.72165
2184 188.75 365.23 208.14 0.0190568119 22.999216 299.73807
2185 188.75 365.18 208.15 0.0190569945 22.99938 299.75458
2186 188.76 365.15 208.15 0.0190571789 22.999542 299.77099999999996
2187 188.76 365.14 208.15 0.0190573633 22.999708 299.78751
2188 188.77 365.18 208.16 0.0190575458 22.99987 299.80399
2189 188.77 365.26 208.16 0.0190577321 23.000038 299.82043
2190 188.77 365.39 208.16 0.0190579146 23.000198 299.83691
2191 188.78 365.56 208.17 0.0190581009 23.00036 299.85336
2192 188.78 365.77 208.17 0.0190582816 23.000523 299.86984
