Age [ka BP],CO2 [µmol/mol],CH4 [nmol/mol],N2O [nmol/mol],Age [ka BP],Model Date,Obliquity,Eccentricity,Length of Perihelion
19.662,0.00019077999999999999,3.7254e-07,2.0794000000000002e-07,19.662,3188,23.165392,0.0192288198,316.26263
19.663,0.00019078999999999998,3.7279000000000004e-07,2.0794000000000002e-07,19.663,3187,23.16522,0.0192286633,316.24622
19.664,0.00019078999999999998,3.7305e-07,2.0794000000000002e-07,19.664,3186,23.165056,0.0192285012,316.22974
19.665,0.0001908,3.7328e-07,2.0794000000000002e-07,19.665,3185,23.164888,0.0192283411,316.21332
19.666,0.0001908,3.735e-07,2.0794000000000002e-07,19.666,3184,23.164726,0.019228186499999998,316.19687000000005
19.667,0.00019081,3.7369e-07,2.0794000000000002e-07,19.667,3183,23.164553,0.0192280281,316.18042
19.668,0.00019082,3.7385000000000003e-07,2.0794000000000002e-07,19.668,3182,23.164391000000002,0.0192278717,316.16397
19.669,0.00019082,3.7398e-07,2.0794000000000002e-07,19.669,3181,23.164227,0.0192277078,316.14752000000004
19.67,0.00019083000000000001,3.7407e-07,2.0794000000000002e-07,19.67,3180,23.164057,0.0192275532,316.13107
19.671,0.00019083000000000001,3.7413000000000003e-07,2.0794000000000002e-07,19.671,3179,23.163887,0.019227393,316.11458999999996
19.672,0.00019083999999999998,3.7415e-07,2.0794000000000002e-07,19.672,3178,23.163725,0.0192272328,316.09814
19.673,0.00019083999999999998,3.7416000000000006e-07,2.0794000000000002e-07,19.673,3177,23.163557,0.0192270782,316.08167000000003
19.674,0.00019084999999999998,3.7417e-07,2.0794000000000002e-07,19.674,3176,23.163391,0.0192269217,316.06525
19.675,0.00019084999999999998,3.7417e-07,2.0794000000000002e-07,19.675,3175,23.163223000000002,0.0192267578,316.04874
19.676,0.00019086,3.742e-07,2.0794000000000002e-07,19.676,3174,23.163057000000002,0.0192266013,316.03235
19.677,0.00019087,3.7425e-07,2.0794000000000002e-07,19.677,3173,23.162889,0.0192264412,316.01587
19.678,0.00019087,3.7432000000000003e-07,2.0794000000000002e-07,19.678,3172,23.162727,0.019226281,315.99939
19.679,0.00019088,3.7444e-07,2.0794000000000002e-07,19.679,3171,23.162557999999997,0.019226126399999998,315.983
19.68,0.00019088,3.7458e-07,2.0794000000000002e-07,19.68,3170,23.162394,0.0192259662,315.96648999999996
19.681,0.00019088999999999998,3.7474000000000003e-07,2.0794000000000002e-07,19.681,3169,23.162228,0.019225806,315.95007000000004
19.682,0.00019088999999999998,3.7492e-07,2.0794000000000002e-07,19.682,3168,23.162058,0.0192256495,315.93359
19.683,0.0001909,3.7511000000000003e-07,2.0794000000000002e-07,19.683,3167,23.16189,0.0192254875,315.91718
19.684,0.0001909,3.7528e-07,2.0794000000000002e-07,19.684,3166,23.161728,0.0192253329,315.9007
19.685,0.00019091,3.7544000000000003e-07,2.0794000000000002e-07,19.685,3165,23.161558,0.0192251746,315.88422
19.686,0.00019091,3.7557e-07,2.0794000000000002e-07,19.686,3164,23.16139,0.0192250162,315.8678
19.687,0.00019091999999999997,3.7567000000000003e-07,2.0794000000000002e-07,19.687,3163,23.161224,0.019224856000000002,315.85129
19.688,0.00019091999999999997,3.7573000000000004e-07,2.0794000000000002e-07,19.688,3162,23.161057,0.0192246977,315.83487
19.689,0.00019093,3.7575e-07,2.0794000000000002e-07,19.689,3161,23.160891,0.0192245375,315.81842
19.69,0.00019093,3.7571e-07,2.0794000000000002e-07,19.69,3160,23.160725,0.0192243792,315.80197000000004
19.691,0.00019093999999999998,3.7563000000000004e-07,2.0794000000000002e-07,19.691,3159,23.160557,0.019224220900000002,315.78552
19.692,0.00019093999999999998,3.7552e-07,2.0794000000000002e-07,19.692,3158,23.160393,0.0192240607,315.7691
19.693,0.00019094999999999998,3.7537e-07,2.0794000000000002e-07,19.693,3157,23.160225,0.0192239042,315.75262000000004
19.694,0.00019094999999999998,3.7523000000000006e-07,2.0794000000000002e-07,19.694,3156,23.160057000000002,0.0192237403,315.73615
19.695,0.00019096,3.7509e-07,2.0794000000000002e-07,19.695,3155,23.159897,0.0192235839,315.71972999999997
19.696,0.00019096,3.7499000000000005e-07,2.0794000000000002e-07,19.696,3154,23.159725,0.019223423700000002,315.70325
19.697,0.00019097,3.7493000000000004e-07,2.0794000000000002e-07,19.697,3153,23.159557,0.0192232672,315.68683
19.698,0.00019097,3.7493000000000004e-07,2.0794000000000002e-07,19.698,3152,23.159397,0.019223107,315.67035
19.699,0.00019098,3.7497000000000003e-07,2.0794000000000002e-07,19.699,3151,23.159224,0.0192229506,315.65393
19.7,0.00019098,3.7505e-07,2.0794000000000002e-07,19.7,3150,23.15906,0.019222790400000002,315.63742
19.701,0.00019099,3.7515e-07,2.0794000000000002e-07,19.701,3149,23.158897,0.0192226283,315.62102999999996
19.702,0.00019099,3.7524e-07,2.0794000000000002e-07,19.702,3148,23.15873,0.0192224719,315.60455
19.703,0.00019099999999999998,3.7529e-07,2.0794000000000002e-07,19.703,3147,23.158558,0.019222311699999998,315.58807
19.704,0.00019099999999999998,3.7530000000000003e-07,2.0794000000000002e-07,19.704,3146,23.15839,0.0192221515,315.57166
19.705,0.00019100999999999998,3.7524e-07,2.0794000000000002e-07,19.705,3145,23.15823,0.019221995,315.55518
19.706,0.00019100999999999998,3.7512000000000004e-07,2.0794000000000002e-07,19.706,3144,23.158070000000002,0.019221833,315.53873
19.707,0.00019102,3.7494000000000005e-07,2.0795e-07,19.707,3143,23.157894,0.0192216747,315.52227999999997
19.708,0.00019102,3.7471e-07,2.0795e-07,19.708,3142,23.157728,0.0192215145,315.50583
19.709,0.00019103,3.7446e-07,2.0795e-07,19.709,3141,23.15757,0.0192213561,315.48938
19.71,0.00019103,3.742e-07,2.0795e-07,19.71,3140,23.157398,0.0192211904,315.4729
19.711,0.00019104,3.7393e-07,2.0795e-07,19.711,3139,23.157234,0.0192210376,315.45648
19.712,0.00019104,3.7368000000000005e-07,2.0795e-07,19.712,3138,23.157066,0.019220873700000002,315.44003
19.713,0.00019105,3.7343000000000003e-07,2.0795e-07,19.713,3137,23.1569,0.0192207173,315.42357999999996
19.714,0.00019105,3.7319e-07,2.0795e-07,19.714,3136,23.156734,0.0192205571,315.4071
19.715,0.00019106,3.7295e-07,2.0795e-07,19.715,3135,23.156565,0.0192204006,315.39066
19.716,0.00019106,3.7271e-07,2.0795e-07,19.716,3134,23.156401000000002,0.0192202404,315.37421
19.717,0.00019106999999999997,3.7249e-07,2.0795e-07,19.717,3133,23.156229,0.0192200802,315.35773
19.718,0.00019106999999999997,3.7227e-07,2.0795e-07,19.718,3132,23.156069,0.0192199219,315.34131
19.719,0.00019106999999999997,3.7208000000000003e-07,2.0795e-07,19.719,3131,23.155903,0.0192197599,315.32482999999996
19.72,0.00019108,3.719e-07,2.0795e-07,19.72,3130,23.155735,0.0192195997,315.30835
19.721,0.00019108,3.7176e-07,2.0795e-07,19.721,3129,23.155567,0.0192194395,315.29196
19.722,0.00019109,3.7163e-07,2.0795e-07,19.722,3128,23.155403,0.0192192812,315.27545
19.723,0.00019109,3.7153e-07,2.0795e-07,19.723,3127,23.155233,0.019219121000000002,315.25903
19.724,0.00019109999999999998,3.7142e-07,2.0795e-07,19.724,3126,23.155066,0.0192189589,315.24255
19.725,0.00019109999999999998,3.7130000000000005e-07,2.0795e-07,19.725,3125,23.154903,0.019218800600000002,315.2261
19.726,0.00019111,3.7116000000000005e-07,2.0795e-07,19.726,3124,23.154736,0.019218642299999998,315.20968999999997
19.727,0.00019111,3.7100000000000003e-07,2.0795e-07,19.727,3123,23.154564,0.0192184821,315.19321
19.728,0.00019111,3.708e-07,2.0795e-07,19.728,3122,23.154398,0.0192183256,315.17676
19.729,0.00019112,3.7058000000000003e-07,2.0795e-07,19.729,3121,23.154234,0.0192181617,315.16031
19.73,0.00019112,3.7035000000000003e-07,2.0795e-07,19.73,3120,23.154072,0.0192179997,315.14383
19.731,0.00019113,3.7012000000000003e-07,2.0795e-07,19.731,3119,23.153904,0.0192178395,315.12735
19.732,0.00019113,3.699e-07,2.0795e-07,19.732,3118,23.153734,0.019217683,315.11096000000003
19.733,0.00019113,3.6970000000000003e-07,2.0795e-07,19.733,3117,23.153570000000002,0.019217521,315.09448
19.734,0.00019114,3.6952e-07,2.0795e-07,19.734,3116,23.153404000000002,0.0192173645,315.07802999999996
19.735,0.00019114,3.6936e-07,2.0795e-07,19.735,3115,23.153234,0.0192172006,315.06155
19.736,0.00019114999999999998,3.6922000000000007e-07,2.0796000000000002e-07,19.736,3114,23.15307,0.019217038500000002,315.0451
19.737,0.00019114999999999998,3.6910000000000004e-07,2.0796000000000002e-07,19.737,3113,23.152905,0.0192168821,315.02866
19.738,0.00019115999999999998,3.6899e-07,2.0796000000000002e-07,19.738,3112,23.152739,0.0192167219,315.01221
19.739,0.00019115999999999998,3.6889e-07,2.0796000000000002e-07,19.739,3111,23.152567,0.019216558,314.99576
19.74,0.00019115999999999998,3.6879000000000006e-07,2.0796000000000002e-07,19.74,3110,23.152401,0.0192163996,314.97931
19.741,0.00019116999999999997,3.6869e-07,2.0796000000000002e-07,19.741,3109,23.152235,0.0192162395,314.96283
19.742,0.00019116999999999997,3.6860000000000006e-07,2.0796000000000002e-07,19.742,3108,23.152071,0.0192160793,314.94641
19.743,0.00019116999999999997,3.6852e-07,2.0796000000000002e-07,19.743,3107,23.151901000000002,0.019215920900000003,314.92999
19.744,0.00019118,3.6843e-07,2.0796000000000002e-07,19.744,3106,23.151737,0.019215758899999998,314.91351000000003
19.745,0.00019118,3.6835000000000004e-07,2.0796000000000002e-07,19.745,3105,23.151577,0.019215598700000003,314.89703
19.746,0.00019119,3.6826e-07,2.0796000000000002e-07,19.746,3104,23.151403,0.019215436699999998,314.88058
19.747,0.00019119,3.6816000000000004e-07,2.0796000000000002e-07,19.747,3103,23.151235999999997,0.0192152783,314.8642
19.748,0.00019119,3.6806000000000003e-07,2.0796000000000002e-07,19.748,3102,23.15107,0.0192151181,314.84769
19.749,0.00019119999999999999,3.6795e-07,2.0796000000000002e-07,19.749,3101,23.150906,0.0192149561,314.83124
19.75,0.00019119999999999999,3.6784e-07,2.0796000000000002e-07,19.75,3100,23.15074,0.0192147996,314.81476000000004
19.751,0.00019121,3.6773e-07,2.0796000000000002e-07,19.751,3099,23.150568,0.0192146357,314.79828
19.752,0.00019121,3.6764000000000003e-07,2.0796000000000002e-07,19.752,3098,23.150404,0.0192144755,314.78186
19.753,0.00019121,3.6757e-07,2.0796000000000002e-07,19.753,3097,23.15024,0.0192143153,314.76544
19.754,0.00019122,3.6755000000000003e-07,2.0796000000000002e-07,19.754,3096,23.15007,0.0192141533,314.74896
19.755,0.00019122,3.6758e-07,2.0796000000000002e-07,19.755,3095,23.149904,0.0192139968,314.73248
19.756,0.00019122,3.6765e-07,2.0797e-07,19.756,3094,23.149739999999998,0.019213832900000002,314.71603
19.757,0.00019122999999999997,3.6777e-07,2.0797e-07,19.757,3093,23.14957,0.0192136746,314.69957999999997
19.758,0.00019122999999999997,3.6793000000000004e-07,2.0797e-07,19.758,3092,23.149407999999998,0.0192135125,314.68314
19.759,0.00019122999999999997,3.681e-07,2.0797e-07,19.759,3091,23.149239,0.019213348600000003,314.66669
19.76,0.00019124,3.6828e-07,2.0797e-07,19.76,3090,23.149073,0.0192131922,314.65021
19.761,0.00019124,3.6844000000000004e-07,2.0797e-07,19.761,3089,23.148911,0.019213031999999998,314.63379
19.762,0.00019124,3.6858e-07,2.0797e-07,19.762,3088,23.148743,0.0192128662,314.61734
19.763,0.00019125,3.6868000000000004e-07,2.0797e-07,19.763,3087,23.148573000000003,0.0192127097,314.60083
19.764,0.00019125,3.6875e-07,2.0797e-07,19.764,3086,23.148409,0.0192125458,314.58441
19.765,0.00019125,3.6879000000000006e-07,2.0797e-07,19.765,3085,23.148243,0.0192123819,314.56793
19.766,0.00019125999999999998,3.6881000000000003e-07,2.0797e-07,19.766,3084,23.148070999999998,0.0192122255,314.55151
19.767,0.00019125999999999998,3.6881000000000003e-07,2.0797e-07,19.767,3083,23.147907,0.0192120634,314.53503
19.768,0.00019125999999999998,3.6882e-07,2.0797e-07,19.768,3082,23.147739,0.0192119032,314.51855
19.769,0.00019127,3.6883e-07,2.0797e-07,19.769,3081,23.147577,0.019211743,314.50214
19.77,0.00019127,3.6885e-07,2.0797e-07,19.77,3080,23.147409,0.019211581000000002,314.48566
19.771,0.00019127,3.689e-07,2.0797e-07,19.771,3079,23.14724,0.0192114208,314.46924
19.772,0.00019128,3.6896e-07,2.0797e-07,19.772,3078,23.147078,0.0192112569,314.45282000000003
19.773,0.00019128,3.6904000000000003e-07,2.0798000000000001e-07,19.773,3077,23.146912,0.0192110986,314.43631
19.774,0.00019128,3.6911000000000005e-07,2.0798000000000001e-07,19.774,3076,23.146746,0.019210938400000002,314.41989
19.775,0.00019128,3.6916000000000006e-07,2.0798000000000001e-07,19.775,3075,23.146573999999998,0.0192107763,314.40341
19.776,0.00019129,3.6918000000000003e-07,2.0798000000000001e-07,19.776,3074,23.146411999999998,0.019210618,314.38698999999997
19.777,0.00019129,3.6917e-07,2.0798000000000001e-07,19.777,3073,23.14624,0.0192104541,314.37051
19.778,0.00019129,3.6913e-07,2.0798000000000001e-07,19.778,3072,23.146076,0.019210292,314.35402999999997
19.779,0.00019130000000000001,3.6909e-07,2.0798000000000001e-07,19.779,3071,23.145912,0.0192101337,314.33762
19.78,0.00019130000000000001,3.6907e-07,2.0798000000000001e-07,19.78,3070,23.145744,0.0192099679,314.32117
19.781,0.00019130000000000001,3.6908e-07,2.0798000000000001e-07,19.781,3069,23.145576000000002,0.0192098077,314.30469
19.782,0.00019130000000000001,3.6913e-07,2.0798000000000001e-07,19.782,3068,23.145411,0.0192096494,314.28827
19.783,0.00019130999999999998,3.6923000000000003e-07,2.0798000000000001e-07,19.783,3067,23.145245000000003,0.0192094874,314.27179
19.784,0.00019130999999999998,3.6937000000000003e-07,2.0798000000000001e-07,19.784,3066,23.145079,0.0192093253,314.25534
19.785,0.00019130999999999998,3.6954000000000007e-07,2.0798000000000001e-07,19.785,3065,23.144913,0.019209161399999997,314.23888999999997
19.786,0.00019130999999999998,3.6971e-07,2.0798000000000001e-07,19.786,3064,23.144745,0.0192090068,314.22241
19.787,0.00019131999999999998,3.6989e-07,2.0799000000000002e-07,19.787,3063,23.144581,0.019208839199999998,314.20596
19.788,0.00019131999999999998,3.7006e-07,2.0799000000000002e-07,19.788,3062,23.144413,0.019208677099999998,314.18951
19.789,0.00019131999999999998,3.7021e-07,2.0799000000000002e-07,19.789,3061,23.144245,0.0192085225,314.17307
19.79,0.00019131999999999998,3.7033e-07,2.0799000000000002e-07,19.79,3060,23.144081,0.0192083549,314.15662000000003
19.791,0.00019133,3.7043e-07,2.0799000000000002e-07,19.791,3059,23.143909,0.0192081891,314.14014
19.792,0.00019133,3.7050000000000004e-07,2.0799000000000002e-07,19.792,3058,23.143745000000003,0.0192080326,314.12369
19.793,0.00019133,3.7054000000000003e-07,2.0799000000000002e-07,19.793,3057,23.143579000000003,0.0192078725,314.10724
19.794,0.00019133,3.7055000000000005e-07,2.0799000000000002e-07,19.794,3056,23.143414,0.0192077067,314.09076
19.795,0.00019134,3.7052999999999997e-07,2.0799000000000002e-07,19.795,3055,23.143244,0.0192075484,314.07434
19.796,0.00019134,3.7046e-07,2.0799000000000002e-07,19.796,3054,23.143079999999998,0.0192073826,314.05786
19.797,0.00019134,3.7037000000000005e-07,2.0799000000000002e-07,19.797,3053,23.142914,0.0192072224,314.04138
19.798,0.00019134,3.7024e-07,2.0799000000000002e-07,19.798,3052,23.142748,0.0192070622,314.02496
19.799,0.00019135,3.7010000000000006e-07,2.0799000000000002e-07,19.799,3051,23.142582,0.0192068983,314.00847999999996
19.8,0.00019135,3.6996e-07,2.08e-07,19.8,3050,23.142416,0.0192067362,313.99207
19.801,0.00019135,3.6981e-07,2.08e-07,19.801,3049,23.14225,0.019206576,313.97559
19.802,0.00019135,3.6967000000000005e-07,2.08e-07,19.802,3048,23.142082000000002,0.0192064159,313.95917000000003
19.803,0.00019135,3.6955e-07,2.08e-07,19.803,3047,23.141916000000002,0.0192062519,313.94268999999997
19.804,0.00019136,3.6944e-07,2.08e-07,19.804,3046,23.141747,0.0192060899,313.92627000000005
19.805,0.00019136,3.6936e-07,2.08e-07,19.805,3045,23.141576999999998,0.0192059297,313.90979
19.806,0.00019136,3.6932000000000003e-07,2.08e-07,19.806,3044,23.14142,0.0192057677,313.89331
19.807,0.00019136,3.6933e-07,2.08e-07,19.807,3043,23.141247,0.0192056019,313.87689
19.808,0.00019136,3.6941e-07,2.08e-07,19.808,3042,23.141083,0.0192054454,313.86041
19.809,0.00019137,3.6955e-07,2.08e-07,19.809,3041,23.140917,0.0192052796,313.84398999999996
19.81,0.00019137,3.6974000000000003e-07,2.08e-07,19.81,3040,23.140751,0.019205117600000002,313.82751
19.811,0.00019137,3.6998000000000003e-07,2.08e-07,19.811,3039,23.140585,0.0192049574,313.81104
19.812,0.00019137,3.7024e-07,2.0801e-07,19.812,3038,23.140417000000003,0.0192047935,313.79462
19.813,0.00019137,3.7050000000000004e-07,2.0801e-07,19.813,3037,23.140249,0.0192046333,313.7782
19.814,0.00019137,3.7073000000000004e-07,2.0801e-07,19.814,3036,23.140085,0.0192044675,313.76172
19.815,0.00019137999999999997,3.7092000000000004e-07,2.0801e-07,19.815,3035,23.139919,0.0192043092,313.74523999999997
19.816,0.00019137999999999997,3.7104e-07,2.0801e-07,19.816,3034,23.139751,0.0192041472,313.72879
19.817,0.00019137999999999997,3.7108e-07,2.0801e-07,19.817,3033,23.139585,0.0192039851,313.71234
19.818,0.00019137999999999997,3.7103e-07,2.0801e-07,19.818,3032,23.13942,0.0192038249,313.69592
19.819,0.00019137999999999997,3.7088e-07,2.0801e-07,19.819,3031,23.139252,0.0192036573,313.67944
19.82,0.00019137999999999997,3.7066000000000006e-07,2.0801e-07,19.82,3030,23.139084,0.019203499,313.66292999999996
19.821,0.00019138999999999997,3.7037000000000005e-07,2.0801e-07,19.821,3029,23.138918,0.019203335,313.64651000000003
19.822,0.00019138999999999997,3.7002000000000003e-07,2.0801e-07,19.822,3028,23.13875,0.019203173,313.63007000000005
19.823,0.00019138999999999997,3.6966000000000004e-07,2.0802000000000003e-07,19.823,3027,23.13859,0.0192030072,313.61362
19.824,0.00019138999999999997,3.6930000000000006e-07,2.0802000000000003e-07,19.824,3026,23.138422,0.0192028489,313.59713999999997
19.825,0.00019138999999999997,3.6897000000000005e-07,2.0802000000000003e-07,19.825,3025,23.138256,0.0192026831,313.58072000000004
19.826,0.00019138999999999997,3.6869e-07,2.0802000000000003e-07,19.826,3024,23.138088,0.0192025229,313.56421
19.827,0.00019138999999999997,3.6846e-07,2.0802000000000003e-07,19.827,3023,23.137922,0.0192023609,313.54773
19.828,0.0001914,3.6828e-07,2.0802000000000003e-07,19.828,3022,23.137756,0.019202197,313.53131
19.829,0.0001914,3.6814e-07,2.0802000000000003e-07,19.829,3021,23.137587,0.0192020349,313.51489
19.83,0.0001914,3.6803e-07,2.0802000000000003e-07,19.83,3020,23.137421,0.0192018729,313.49841000000004
19.831,0.0001914,3.6793000000000004e-07,2.0802000000000003e-07,19.831,3019,23.137257,0.0192017108,313.48196
19.832,0.0001914,3.6783000000000003e-07,2.0802000000000003e-07,19.832,3018,23.137087,0.019201546899999998,313.46552
19.833,0.0001914,3.6771e-07,2.0803000000000002e-07,19.833,3017,23.136921,0.0192013849,313.44907
19.834,0.0001914,3.6756000000000004e-07,2.0803000000000002e-07,19.834,3016,23.136751,0.0192012247,313.43259
19.835,0.0001914,3.6738e-07,2.0803000000000002e-07,19.835,3015,23.136587,0.019201058899999998,313.41614
19.836,0.0001914,3.6717e-07,2.0803000000000002e-07,19.836,3014,23.136421,0.019200895,313.39966
19.837,0.00019140999999999999,3.6694000000000003e-07,2.0803000000000002e-07,19.837,3013,23.136255,0.0192007348,313.38321
19.838,0.00019140999999999999,3.667e-07,2.0803000000000002e-07,19.838,3012,23.136089000000002,0.019200569,313.36676
19.839,0.00019140999999999999,3.6645e-07,2.0803000000000002e-07,19.839,3011,23.135927,0.019200407,313.35031000000004
19.84,0.00019140999999999999,3.6619e-07,2.0803000000000002e-07,19.84,3010,23.135756,0.0192002449,313.33386
19.841,0.00019140999999999999,3.6593000000000005e-07,2.0803000000000002e-07,19.841,3009,23.135592000000003,0.019200081,313.31744
19.842,0.00019140999999999999,3.6567e-07,2.0803000000000002e-07,19.842,3008,23.135426000000002,0.0191999227,313.30096000000003
19.843,0.00019140999999999999,3.654e-07,2.0804e-07,19.843,3007,23.135254,0.0191997569,313.28448
19.844,0.00019140999999999999,3.6515e-07,2.0804e-07,19.844,3006,23.135089999999998,0.019199593,313.26807
19.845,0.00019140999999999999,3.6491000000000006e-07,2.0804e-07,19.845,3005,23.134923999999998,0.0191994309,313.25158999999996
19.846,0.00019140999999999999,3.6469e-07,2.0804e-07,19.846,3004,23.134757999999998,0.019199267,313.23511
19.847,0.00019140999999999999,3.6449000000000006e-07,2.0804e-07,19.847,3003,23.134592,0.0191991068,313.21869
19.848,0.00019141999999999998,3.6433e-07,2.0804e-07,19.848,3002,23.134424,0.0191989429,313.20221000000004
19.849,0.00019141999999999998,3.6419000000000003e-07,2.0804e-07,19.849,3001,23.134264,0.0191987734,313.18579
19.85,0.00019141999999999998,3.6408e-07,2.0804e-07,19.85,3000,23.134089000000003,0.019198617,313.16937
19.851,0.00019141999999999998,3.6401e-07,2.0804e-07,19.851,2999,23.13393,0.019198453100000002,313.15283
19.852,0.00019141999999999998,3.6397000000000005e-07,2.0805000000000001e-07,19.852,2998,23.133760000000002,0.0191982873,313.13641
19.853,0.00019141999999999998,3.6397000000000005e-07,2.0805000000000001e-07,19.853,2997,23.133592999999998,0.0191981234,313.12
19.854,0.00019141999999999998,3.6399e-07,2.0805000000000001e-07,19.854,2996,23.133429,0.0191979595,313.10352
19.855,0.00019141999999999998,3.6403e-07,2.0805000000000001e-07,19.855,2995,23.133263,0.0191977955,313.08704
19.856,0.00019141999999999998,3.6407e-07,2.0805000000000001e-07,19.856,2994,23.133093,0.0191976391,313.07056
19.857,0.00019141999999999998,3.6410000000000004e-07,2.0805000000000001e-07,19.857,2993,23.132931,0.0191974696,313.05411000000004
19.858,0.00019141999999999998,3.6413e-07,2.0805000000000001e-07,19.858,2992,23.132759,0.0191973057,313.03766
19.859,0.00019141999999999998,3.6416000000000005e-07,2.0805000000000001e-07,19.859,2991,23.132595000000002,0.019197145500000002,313.02117999999996
19.86,0.00019141999999999998,3.6418e-07,2.0805000000000001e-07,19.86,2990,23.132433,0.0191969853,313.0047
19.861,0.00019141999999999998,3.6421e-07,2.0806000000000002e-07,19.861,2989,23.132259,0.0191968177,312.98831
19.862,0.00019141999999999998,3.6424000000000004e-07,2.0806000000000002e-07,19.862,2988,23.132099,0.0191966537,312.97186
19.863,0.00019141999999999998,3.6429000000000004e-07,2.0806000000000002e-07,19.863,2987,23.131930999999998,0.0191964973,312.95541000000003
19.864,0.00019141999999999998,3.6435000000000006e-07,2.0806000000000002e-07,19.864,2986,23.131764999999998,0.019196325900000002,312.9389
19.865,0.00019141999999999998,3.6444e-07,2.0806000000000002e-07,19.865,2985,23.131598999999998,0.019196162,312.92245
19.866,0.00019141999999999998,3.6455e-07,2.0806000000000002e-07,19.866,2984,23.131432,0.019196,312.90604
19.867,0.00019141999999999998,3.6469e-07,2.0806000000000002e-07,19.867,2983,23.131268,0.019195837900000002,312.88956
19.868,0.00019143,3.6486000000000005e-07,2.0806000000000002e-07,19.868,2982,23.131096,0.019195674,312.87307999999996
19.869,0.00019143,3.6506e-07,2.0807e-07,19.869,2981,23.130934,0.0191955082,312.85663
19.87,0.00019143,3.6529000000000006e-07,2.0807e-07,19.87,2980,23.130766,0.019195348,312.84021
19.871,0.00019143,3.6554000000000003e-07,2.0807e-07,19.871,2979,23.130602,0.0191951822,312.82372999999995
19.872,0.00019143,3.6579000000000005e-07,2.0807e-07,19.872,2978,23.130436,0.0191950221,312.80728
19.873,0.00019143,3.6604000000000007e-07,2.0807e-07,19.873,2977,23.130264,0.0191948563,312.79082999999997
19.874,0.00019143,3.6627e-07,2.0807e-07,19.874,2976,23.1301,0.0191946924,312.77435
19.875,0.00019143,3.6646e-07,2.0807e-07,19.875,2975,23.129934,0.0191945247,312.75793
19.876,0.00019143,3.6662000000000004e-07,2.0807e-07,19.876,2974,23.129766,0.019194364499999998,312.74146
19.877,0.00019143,3.6675e-07,2.0808000000000002e-07,19.877,2973,23.129602,0.0191942025,312.72504
19.878,0.00019143,3.6685000000000003e-07,2.0808000000000002e-07,19.878,2972,23.129433,0.0191940349,312.70856000000003
19.879,0.00019143,3.6694000000000003e-07,2.0808000000000002e-07,19.879,2971,23.129269,0.0191938747,312.69211
19.88,0.00019143,3.6702e-07,2.0808000000000002e-07,19.88,2970,23.129107,0.0191937089,312.67566
19.881,0.00019143,3.6709e-07,2.0808000000000002e-07,19.881,2969,23.128937,0.019193543100000002,312.65924
19.882,0.00019143,3.6716000000000007e-07,2.0808000000000002e-07,19.882,2968,23.128771,0.0191933792,312.64273
19.883,0.00019143,3.6722000000000003e-07,2.0808000000000002e-07,19.883,2967,23.128605,0.0191932153,312.62628
19.884,0.00019143,3.6726e-07,2.0808000000000002e-07,19.884,2966,23.128432999999998,0.0191930532,312.60983
19.885,0.00019143,3.6731e-07,2.0809e-07,19.885,2965,23.128270999999998,0.019192889299999998,312.59337999999997
19.886,0.00019141999999999998,3.6735000000000007e-07,2.0809e-07,19.886,2964,23.128101,0.0191927236,312.57693
19.887,0.00019141999999999998,3.674e-07,2.0809e-07,19.887,2963,23.127939,0.0191925596,312.56049
19.888,0.00019141999999999998,3.6747000000000005e-07,2.0809e-07,19.888,2962,23.127769,0.0191923976,312.54401
19.889,0.00019141999999999998,3.6755000000000003e-07,2.0809e-07,19.889,2961,23.127604,0.019192233700000002,312.52756
19.89,0.00019141999999999998,3.6766000000000005e-07,2.0809e-07,19.89,2960,23.127443,0.019192067900000002,312.51108
19.891,0.00019141999999999998,3.6781e-07,2.0809e-07,19.891,2959,23.127274,0.019191902099999998,312.49463
19.892,0.00019141999999999998,3.6802e-07,2.0809e-07,19.892,2958,23.127110000000002,0.0191917419,312.47818
19.893,0.00019141999999999998,3.6829e-07,2.0810000000000002e-07,19.893,2957,23.126938,0.0191915762,312.46173
19.894,0.00019141999999999998,3.6862000000000003e-07,2.0810000000000002e-07,19.894,2956,23.126773999999997,0.0191914104,312.44527999999997
19.895,0.00019141999999999998,3.6902e-07,2.0810000000000002e-07,19.895,2955,23.126606,0.0191912465,312.42883
19.896,0.00019141999999999998,3.6947000000000004e-07,2.0810000000000002e-07,19.896,2954,23.126442,0.0191910807,312.41232
19.897,0.00019141999999999998,3.6993000000000003e-07,2.0810000000000002e-07,19.897,2953,23.126274,0.0191909205,312.39594
19.898,0.00019141999999999998,3.704e-07,2.0810000000000002e-07,19.898,2952,23.126106,0.0191907529,312.37946
19.899,0.00019141999999999998,3.7085000000000007e-07,2.0810000000000002e-07,19.899,2951,23.125944,0.019190588999999997,312.36298
19.9,0.00019141999999999998,3.7125000000000005e-07,2.0811000000000003e-07,19.9,2950,23.125772,0.0191904232,312.34653
19.901,0.00019141999999999998,3.7159e-07,2.0811000000000003e-07,19.901,2949,23.125612,0.019190259299999998,312.33008
19.902,0.00019141999999999998,3.7185000000000004e-07,2.0811000000000003e-07,19.902,2948,23.125448000000002,0.0191900991,312.3136
19.903,0.00019141999999999998,3.7203e-07,2.0811000000000003e-07,19.903,2947,23.125277,0.0191899333,312.29717999999997
